route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,diff
20,911878020,17169,12,06:47:53,24473,911878020,2019-09-03 06:54:05,24844.999999999996,371.9999999999927
20,911316020,440,54,06:43:00,24180,911316020,2019-09-03 06:54:05,24844.999999999996,664.9999999999927
20,911411030,440,54,06:52:30,24750,911411030,2019-09-03 06:54:24,24863.999999999996,113.99999999999272
20,911878020,17162,13,06:48:51,24531,911878020,2019-09-03 06:54:46,24885.999999999996,354.9999999999927
20,911411030,12754,55,06:53:07,24787,911411030,2019-09-03 06:54:47,24886.999999999996,99.99999999999272
20,910504020,15364,37,06:50:38,24638,910504020,2019-09-03 06:54:55,24894.999999999996,256.9999999999927
20,911364020,17169,12,06:53:53,24833,911364020,2019-09-03 06:55:04,24903.999999999996,70.99999999999272
20,911364020,17162,13,06:54:51,24891,911364020,2019-09-03 06:55:40,24939.999999999996,48.99999999999272
20,911316020,12754,55,06:43:37,24217,911316020,2019-09-03 06:55:48,24947.999999999996,730.9999999999927
20,911316020,442,56,06:44:57,24297,911316020,2019-09-03 06:56:02,24961.999999999996,664.9999999999927
20,911411030,442,56,06:54:27,24867,911411030,2019-09-03 06:56:02,24961.999999999996,94.99999999999272
20,910504020,425,38,06:51:16,24676,910504020,2019-09-03 06:56:09,24968.999999999996,292.9999999999927
20,911878020,14959,14,06:50:00,24600,911878020,2019-09-03 06:56:31,24990.999999999996,390.9999999999927
20,911364020,14959,14,06:56:00,24960,911364020,2019-09-03 06:56:41,25000.999999999996,40.99999999999272
20,910504020,15384,39,06:51:54,24714,910504020,2019-09-03 06:56:44,25003.999999999996,289.9999999999927
20,911878020,402,15,06:50:45,24645,911878020,2019-09-03 06:57:16,25035.999999999996,390.9999999999927
20,911411030,443,57,06:55:23,24923,911411030,2019-09-03 06:57:17,25036.999999999996,113.99999999999272
20,910504020,427,40,06:52:21,24741,910504020,2019-09-03 06:57:18,25037.999999999996,296.9999999999927
20,911364020,402,15,06:56:45,25005,911364020,2019-09-03 06:57:27,25046.999999999996,41.99999999999272
