route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
20,62609,6260916707010,1,626055925301,62600956,East,1,916707010
20,62609,6260916708010,1,626055925501,62600957,East,1,916708010
20,62609,6260916714010,1,626055925501,62600957,East,1,916714010
20,62609,6260916715010,1,626055925501,62600957,East,1,916715010
20,62609,6260916718010,1,626055925501,62600957,East,1,916718010
20,62609,6260916720010,1,626055925501,62600957,East,1,916720010
20,62609,6260916722010,1,626055925501,62600957,East,1,916722010
20,62609,6260916724010,1,626055925501,62600957,East,1,916724010
20,62609,6260916725010,1,626055925501,62600957,East,1,916725010
20,62609,6260916727010,1,626055925501,62600957,East,1,916727010
20,62609,6260916729010,1,626055925501,62600957,East,1,916729010
20,62609,6260916731010,1,626055925501,62600959,East,1,916731010
20,62609,6260916740010,1,626055925601,62600957,East,1,916740010
20,62609,6260916741010,1,626055925601,62600957,East,1,916741010
20,62609,6260916744010,1,626055925601,62600957,East,1,916744010
20,62609,6260916746010,1,626055925601,62600957,East,1,916746010
20,62609,6260916748010,1,626055925601,62600957,East,1,916748010
20,62609,6260916750010,1,626055925601,62600957,East,1,916750010
20,62609,6260916751010,1,626055925601,62600957,East,1,916751010
20,62609,6260916754010,1,626055925601,62600957,East,1,916754010
20,62609,6260916756010,1,626055925601,62600956,East,1,916756010
20,62609,6260916760010,1,626055925701,62600957,East,1,916760010
20,62609,6260916761010,1,626055925701,62600957,East,1,916761010
20,62609,6260916763010,1,626055925701,62600957,East,1,916763010
20,62609,6260916765010,1,626055925701,62600957,East,1,916765010
20,62609,6260916767010,1,626055925701,62600957,East,1,916767010
20,62609,6260916769010,1,626055925701,62600957,East,1,916769010
20,62609,6260916771010,1,626055925701,62600957,East,1,916771010
20,62609,6260916774010,1,626055925701,62600957,East,1,916774010
20,62609,6260916776010,1,626055925701,62600957,East,1,916776010
20,62609,6260916781010,1,626055925801,62600957,East,1,916781010
20,62609,6260916783010,1,626055925801,62600957,East,1,916783010
20,62609,6260916785010,1,626055925801,62600957,East,1,916785010
20,62609,6260916787010,1,626055925801,62600957,East,1,916787010
20,62609,6260916790010,1,626055925801,62600957,East,1,916790010
20,62609,6260916792010,1,626055925801,62600957,East,1,916792010
20,62609,6260916794010,1,626055925801,62600957,East,1,916794010
20,62609,6260916796010,1,626055925801,62600957,East,1,916796010
20,62609,6260916797010,1,626055925801,62600957,East,1,916797010
20,62609,6260916799010,1,626055925801,62600957,East,1,916799010
20,62612,6260911233020,1,626055908102,62600959,East,1,911233020
20,62612,6260911234020,1,626055908102,62600956,East,1,911234020
20,62612,6260911258020,1,626055907802,62600956,East,1,911258020
20,62612,6260911336020,1,626055897302,62600959,East,1,911336020
20,62612,6260911337020,1,626055897302,62600956,East,1,911337020
20,62612,6260911875020,1,626055898602,62600956,East,1,911875020
20,62615,6260910997020,1,626055899502,62600959,East,1,910997020
20,62615,6260910998020,1,626055899502,62600959,East,1,910998020
20,62615,6260911405020,1,626055907602,62600959,East,1,911405020
20,62615,6260911407020,1,626055907602,62600959,East,1,911407020
20,62615,6260911897020,1,626055898402,62600959,East,1,911897020
20,62615,6260916675010,1,626055925101,62600956,East,1,916675010
20,62615,6260916733010,1,626055925501,62600959,East,1,916733010
20,62615,6260916735010,1,626055925501,62600956,East,1,916735010
20,62615,6260916778010,1,626055925701,62600956,East,1,916778010
20,62615,6260916800010,1,626055925801,62600956,East,1,916800010
20,62615,6260916802010,1,626055925801,62600959,East,1,916802010
