route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,dwell_time,passenger_load,departure_time,avl_dep_sec
20,911411030,14959,14,06:26:30,23190,911411030,2019-09-03 06:24:58,23098.0,0,12,2019-09-03 06:24:58,23098.0
20,911411030,402,15,06:27:08,23228,911411030,2019-09-03 06:25:21,23121.0,0,12,2019-09-03 06:25:21,23121.0
20,911240020,442,56,06:24:57,23097,911240020,2019-09-03 06:25:33,23133.0,0,20,2019-09-03 06:25:33,23133.0
20,911316020,17163,17,06:19:25,22765,911316020,2019-09-03 06:25:41,23141.0,23,25,2019-09-03 06:26:04,23164.0
20,911411030,403,16,06:27:55,23275,911411030,2019-09-03 06:25:46,23146.0,0,12,2019-09-03 06:25:46,23146.0
20,911411030,17163,17,06:28:55,23335,911411030,2019-09-03 06:26:29,23189.0,0,12,2019-09-03 06:26:29,23189.0
20,911240020,443,57,06:25:53,23153,911240020,2019-09-03 06:26:35,23195.0,12,15,2019-09-03 06:26:47,23207.0
20,911316020,15848,18,06:20:12,22812,911316020,2019-09-03 06:26:53,23213.0,8,27,2019-09-03 06:27:01,23221.0
20,911411030,15848,18,06:29:42,23382,911411030,2019-09-03 06:27:09,23229.0,0,12,2019-09-03 06:27:09,23229.0
20,911316020,406,19,06:20:47,22847,911316020,2019-09-03 06:27:27,23247.0,13,27,2019-09-03 06:27:40,23260.0
20,911411030,406,19,06:30:17,23417,911411030,2019-09-03 06:27:36,23256.0,0,12,2019-09-03 06:27:36,23256.0
20,911316020,14500,20,06:21:30,22890,911316020,2019-09-03 06:28:12,23292.0,0,27,2019-09-03 06:28:12,23292.0
20,911411030,14500,20,06:31:00,23460,911411030,2019-09-03 06:28:18,23298.0,10,13,2019-09-03 06:28:28,23308.0
20,910504020,386,1,06:28:30,23310,910504020,2019-09-03 06:28:51,23331.0,247,0,2019-09-03 06:28:51,23331.0
20,911316020,15852,21,06:22:21,22941,911316020,2019-09-03 06:28:53,23333.0,0,26,2019-09-03 06:28:53,23333.0
20,911411030,15852,21,06:31:51,23511,911411030,2019-09-03 06:29:03,23343.0,0,13,2019-09-03 06:29:03,23343.0
20,911316020,409,22,06:23:00,22980,911316020,2019-09-03 06:29:07,23347.0,40,26,2019-09-03 06:29:47,23387.0
20,910504020,388,2,06:29:06,23346,910504020,2019-09-03 06:29:14,23354.0,0,0,2019-09-03 06:29:14,23354.0
20,910504020,389,3,06:29:30,23370,910504020,2019-09-03 06:29:40,23380.0,0,0,2019-09-03 06:29:40,23380.0
20,910504020,390,4,06:29:54,23394,910504020,2019-09-03 06:30:08,23408.0,0,0,2019-09-03 06:30:08,23408.0
20,910504020,391,5,06:30:18,23418,910504020,2019-09-03 06:30:20,23420.0,0,0,2019-09-03 06:30:20,23420.0
20,911316020,18047,23,06:23:52,23032,911316020,2019-09-03 06:30:46,23446.0,16,31,2019-09-03 06:31:02,23462.0
20,910504020,14956,6,06:30:51,23451,910504020,2019-09-03 06:31:06,23466.0,18,0,2019-09-03 06:31:24,23484.0
20,910504020,393,7,06:31:03,23463,910504020,2019-09-03 06:31:41,23501.0,0,0,2019-09-03 06:31:41,23501.0
20,911316020,17841,24,06:24:45,23085,911316020,2019-09-03 06:31:49,23509.0,14,36,2019-09-03 06:32:03,23523.0
20,910504020,394,8,06:31:24,23484,910504020,2019-09-03 06:31:57,23517.0,3,0,2019-09-03 06:32:00,23520.0
20,910504020,395,9,06:31:54,23514,910504020,2019-09-03 06:32:42,23562.0,4,0,2019-09-03 06:32:46,23566.0
20,911316020,412,25,06:25:35,23135,911316020,2019-09-03 06:32:51,23571.0,3,36,2019-09-03 06:32:54,23574.0
20,911240020,18122,60,06:31:07,23467,911240020,2019-09-03 06:32:52,23572.0,14,10,2019-09-03 06:33:06,23586.0
20,910504020,396,10,06:32:24,23544,910504020,2019-09-03 06:33:19,23599.0,2,0,2019-09-03 06:33:21,23601.0
20,911316020,413,26,06:26:08,23168,911316020,2019-09-03 06:33:20,23600.0,0,36,2019-09-03 06:33:20,23600.0
20,911240020,448,61,06:33:00,23580,911240020,2019-09-03 06:33:51,23631.0,0,11,2019-09-03 06:33:51,23631.0
20,910504020,397,11,06:33:00,23580,910504020,2019-09-03 06:33:53,23633.0,8,0,2019-09-03 06:34:01,23641.0
20,911316020,14764,27,06:26:56,23216,911316020,2019-09-03 06:33:58,23638.0,12,34,2019-09-03 06:34:10,23650.0
20,910504020,17169,12,06:33:39,23619,910504020,2019-09-03 06:34:35,23675.0,14,0,2019-09-03 06:34:49,23689.0
