boarding_stop,alighting_stop,arrival_time,times_denied,route_id,boarding_time,trip_id,alighting_time
17251,18580,21652.61660624994,0,81,21774.39586579812,44567020,22308.106420438657
3746,3773,20393.18872810462,0,81,20994.80822614238,19619020,22346.96281168079
18580,3773,21478.18349603474,0,81,21883.978538420317,19619020,22346.96281168079
14102,3731,21395.374795706084,0,81,22016.840484081185,25072020,22460.441646715994
4941,3803,21697.542094394328,0,81,21881.417840745366,41321020,22689.932532019327
3773,3774,21688.292392775063,0,81,22680.0,25444020,22705.231515485295
3801,3804,22523.192990300122,0,81,22536.509232714623,41321020,22726.946419874126
3803,3804,21898.981299083396,0,81,22689.932532019327,41321020,22726.946419874126
3726,3773,20342.748036250065,0,81,20410.12925354769,43439020,22768.949023327437
3804,18107,22304.022302992253,0,81,22726.946419874126,41321020,22860.18424327033
3741,3745,22484.46814785,0,81,22731.73638253918,25072020,22866.721730413123
3741,3745,22715.891238437976,0,81,22731.73638253918,25072020,22866.721730413123
3808,3809,22765.207129748393,0,81,22944.69804586394,41321020,22988.594516801615
3745,17606,21605.954463732964,0,81,22188.46627577743,10141020,23042.55275908033
3756,17606,22040.727941460475,0,81,22775.14038335386,10141020,23042.55275908033
3804,3810,21955.096133792857,0,81,22726.946419874126,41321020,23065.6559043122
3807,3810,22524.084725863133,0,81,22895.036989143224,41321020,23065.6559043122
3809,3810,21619.55331410066,0,81,22988.594516801615,41321020,23065.6559043122
3809,3810,21901.55918889523,0,81,22988.594516801615,41321020,23065.6559043122
3809,3810,22066.306900088726,0,81,22988.594516801615,41321020,23065.6559043122
3811,3812,21631.871748023194,0,81,23149.75521651062,41321020,23188.81609461253
14102,3746,21610.12920133302,0,81,22016.840484081185,25072020,23195.338572548593
14102,3746,21909.42222795464,0,81,22016.840484081185,25072020,23195.338572548593
18607,3746,22215.27955159681,0,81,22645.51827281268,25072020,23195.338572548593
3743,3746,22790.579169253717,0,81,22808.420459863846,25072020,23195.338572548593
3728,3748,21703.727294994707,0,81,22371.430395203177,25072020,23300.23235012586
14102,4908,21063.152578940717,0,81,21345.18767078179,10141020,23353.37456215012
14102,18106,22304.010915118346,0,81,22809.36176830775,20296020,23421.572457613012
3733,18106,23073.31820885117,0,81,23106.80848779481,20296020,23421.572457613012
3776,4941,22466.645275678035,0,81,23255.106664519975,25444020,23505.77632973896
3776,4941,22648.052606819518,0,81,23255.106664519975,25444020,23505.77632973896
3776,4941,22811.423368260344,0,81,23255.106664519975,25444020,23505.77632973896
3776,4941,23130.020722962636,0,81,23255.106664519975,25444020,23505.77632973896
3776,4941,23240.771957580917,0,81,23255.106664519975,25444020,23505.77632973896
18393,4941,22661.899808272894,0,81,23452.928099131,25444020,23505.77632973896
3741,3755,22666.47528949234,0,81,22731.73638253918,25072020,23540.19361104749
3777,4941,21916.843891728542,0,81,23302.0,24619020,23571.37115839467
3777,4941,22173.20707685971,0,81,23302.0,24619020,23571.37115839467
14582,4941,22165.122194394105,0,81,23345.303663711267,24619020,23571.37115839467
14582,4941,22279.45203048755,0,81,23345.303663711267,24619020,23571.37115839467
14582,4941,22295.091362858882,0,81,23345.303663711267,24619020,23571.37115839467
14582,4941,22309.080707715515,0,81,23345.303663711267,24619020,23571.37115839467
14582,4941,22813.54358354436,0,81,23345.303663711267,24619020,23571.37115839467
14582,4941,23055.025674712917,0,81,23345.303663711267,24619020,23571.37115839467
15461,4941,22894.299202737395,0,81,23397.53202276096,24619020,23571.37115839467
15461,4941,23368.939322947033,0,81,23397.53202276096,24619020,23571.37115839467
17251,18580,22320.116714948406,0,81,22600.46525560693,10141020,23582.90709123003
