trip_id,stop_id,arr_t,dep_t,pax_load,ons,offs,denied,hold_time,skipped,replication
911004030,432,8:05:57,8:06:04,5,1,1,0,0,0,3
911004030,15279,8:07:26,8:07:31,4,0,1,0,0,0,3
911004030,16049,8:08:07,8:08:07,4,0,0,0,0,0,3
911004030,435,8:08:34,8:08:34,4,0,0,0,0,0,3
911004030,436,8:09:47,8:09:58,7,3,0,0,0,0,3
911004030,437,8:10:55,8:11:06,10,3,0,0,0,0,3
911004030,14647,8:12:15,8:12:24,11,2,1,0,0,0,3
911004030,439,8:12:58,8:13:07,13,2,0,0,0,0,3
911004030,440,8:14:24,8:14:32,15,2,0,0,0,0,3
911004030,12754,8:15:40,8:15:47,16,1,0,0,0,0,3
911004030,442,8:16:58,8:17:08,17,2,1,0,0,0,3
911004030,443,8:19:35,8:19:50,22,6,1,0,0,0,3
911004030,445,8:23:36,8:23:44,21,1,2,0,0,0,3
911004030,446,8:24:06,8:24:16,17,1,5,0,0,0,3
911004030,18122,8:25:38,8:25:49,11,0,6,0,0,0,3
911004030,448,8:27:07,8:27:20,4,1,8,0,0,0,3
911004030,1119,8:30:48,8:30:54,3,0,1,0,0,0,3
911004030,1120,8:32:04,8:32:04,3,0,0,0,0,0,3
911004030,1121,8:32:47,8:32:47,3,0,0,0,0,0,3
911004030,3953,8:33:34,8:33:39,2,0,1,0,0,0,3
911004030,3954,8:33:48,8:33:55,1,0,1,0,0,0,3
911004030,8613,8:34:58,8:35:05,0,0,2,0,0,0,3
911457020,386,7:34:00,7:34:11,6,6,0,0,0,0,3
911457020,388,7:34:40,7:34:50,8,2,0,0,0,0,3
911457020,389,7:35:34,7:35:41,9,1,0,0,0,0,3
911457020,390,7:36:17,7:36:17,9,0,0,0,0,0,3
911457020,391,7:36:34,7:36:42,10,1,0,0,0,0,3
911457020,14956,7:37:30,7:37:46,13,5,2,0,0,0,3
911457020,393,7:38:07,7:38:07,13,0,0,0,0,0,3
911457020,394,7:38:28,7:38:42,16,4,1,0,0,0,3
911457020,395,7:39:09,7:39:09,16,0,0,0,0,0,3
911457020,396,7:39:36,7:39:36,16,0,0,0,0,0,3
911457020,397,7:40:13,7:40:22,14,2,4,0,0,0,3
911457020,17169,7:40:55,7:41:04,16,2,0,0,0,0,3
911457020,17162,7:41:39,7:41:39,16,0,0,0,0,0,3
911457020,14959,7:42:49,7:42:56,16,1,1,0,0,0,3
911457020,402,7:43:26,7:43:32,15,0,1,0,0,0,3
911457020,403,7:44:02,7:44:02,15,0,0,0,0,0,3
911457020,17163,7:44:46,7:44:46,15,0,0,0,0,0,3
911457020,15848,7:45:46,7:45:46,15,0,0,0,0,0,3
911457020,406,7:46:05,7:46:14,13,1,3,0,0,0,3
911457020,14500,7:47:03,7:47:03,13,0,0,0,0,0,3
911457020,15852,7:47:42,7:47:49,14,1,0,0,0,0,3
911457020,409,7:48:36,7:48:44,11,0,3,0,0,0,3
911457020,18047,7:50:03,7:50:03,11,0,0,0,0,0,3
911457020,17841,7:51:27,7:51:34,12,1,0,0,0,0,3
911457020,412,7:52:29,7:52:29,12,0,0,0,0,0,3
911457020,413,7:53:18,7:53:18,12,0,0,0,0,0,3
911457020,14764,7:54:22,7:54:31,11,2,3,0,0,0,3
911457020,415,7:55:09,7:55:09,11,0,0,0,0,0,3
911457020,416,7:56:17,7:56:27,7,0,4,0,0,0,3
911457020,417,7:57:17,7:57:23,8,1,0,0,0,0,3
911457020,15185,7:57:49,7:57:55,7,0,1,0,0,0,3
911457020,16110,7:58:43,7:58:49,6,0,1,0,0,0,3
911457020,420,7:59:44,7:59:51,7,1,0,0,0,0,3
911457020,421,8:00:09,8:00:09,7,0,0,0,0,0,3
911457020,16088,8:00:35,8:00:35,7,0,0,0,0,0,3
911457020,423,8:01:27,8:01:27,7,0,0,0,0,0,3
911457020,15364,8:03:30,8:03:42,10,3,0,0,0,0,3
911457020,425,8:04:47,8:04:54,11,1,0,0,0,0,3
911457020,15384,8:05:32,8:05:42,13,2,0,0,0,0,3
911457020,427,8:06:15,8:06:25,12,2,3,0,0,0,3
911457020,428,8:07:05,8:07:14,13,2,1,0,0,0,3
911457020,429,8:07:55,8:07:55,13,0,0,0,0,0,3
911457020,430,8:08:24,8:08:33,15,2,0,0,0,0,3
911457020,431,8:08:58,8:09:05,14,1,2,0,0,0,3
911457020,4727,8:10:11,8:10:18,15,1,0,0,0,0,3
911457020,432,8:11:37,8:11:45,16,1,0,0,0,0,3
911457020,15279,8:12:30,8:12:30,16,0,0,0,0,0,3
911457020,16049,8:12:55,8:13:03,17,1,0,0,0,0,3
911457020,435,8:14:01,8:14:18,23,6,0,0,0,0,3
911457020,436,8:15:30,8:15:41,24,3,2,0,0,0,3
911457020,437,8:16:34,8:16:41,24,1,1,0,0,0,3
911457020,14647,8:17:57,8:17:57,24,0,0,0,0,0,3
911457020,439,8:18:50,8:18:58,25,1,0,0,0,0,3
911457020,440,8:19:32,8:19:40,27,2,0,0,0,0,3
911457020,12754,8:20:30,8:20:30,27,0,0,0,0,0,3
911457020,442,8:22:13,8:22:20,27,1,1,0,0,0,3
911457020,443,8:25:02,8:25:23,30,7,4,0,0,0,3
911457020,445,8:28:08,8:28:24,21,1,10,0,0,0,3
911457020,446,8:29:01,8:29:08,19,0,2,0,0,0,3
911457020,18122,8:30:30,8:30:47,9,0,10,0,0,0,3
911457020,448,8:31:03,8:31:15,3,1,7,0,0,0,3
911457020,1119,8:34:00,8:34:00,3,0,0,0,0,0,3
911457020,1120,8:34:36,8:34:36,3,0,0,0,0,0,3
911457020,1121,8:35:22,8:35:22,3,0,0,0,0,0,3
911457020,3953,8:36:25,8:36:25,3,0,0,0,0,0,3
911457020,3954,8:37:00,8:37:00,3,0,0,0,0,0,3
911457020,8613,8:37:43,8:37:52,0,0,3,0,0,0,3
910579020,386,7:38:30,7:38:35,2,2,0,0,0,0,3
910579020,388,7:38:50,7:38:57,3,1,0,0,0,0,3
910579020,389,7:39:40,7:39:53,7,4,0,0,0,0,3
910579020,390,7:40:29,7:40:29,7,0,0,0,0,0,3
910579020,391,7:41:03,7:41:03,7,0,0,0,0,0,3
910579020,14956,7:42:05,7:42:12,8,1,0,0,0,0,3
910579020,393,7:42:26,7:42:26,8,0,0,0,0,0,3
910579020,394,7:42:43,7:42:53,10,2,0,0,0,0,3
910579020,395,7:43:11,7:43:11,10,0,0,0,0,0,3
910579020,396,7:43:35,7:43:35,10,0,0,0,0,0,3
910579020,397,7:44:11,7:44:22,12,3,1,0,0,0,3
910579020,17169,7:44:45,7:44:57,15,3,0,0,0,0,3
910579020,17162,7:45:41,7:45:50,16,2,1,0,0,0,3
910579020,14959,7:46:36,7:46:44,14,0,2,0,0,0,3
910579020,402,7:47:08,7:47:08,14,0,0,0,0,0,3
910579020,403,7:47:31,7:47:31,14,0,0,0,0,0,3
910579020,17163,7:47:56,7:48:03,15,1,0,0,0,0,3
910579020,15848,7:48:58,7:49:04,14,0,1,0,0,0,3
910579020,406,7:49:33,7:50:23,12,0,2,0,50,0,3
910579020,14500,7:51:01,7:51:07,11,0,1,0,0,0,3
910579020,15852,7:51:58,7:51:58,11,0,0,0,0,0,3
910579020,409,7:52:34,7:52:34,11,0,0,0,0,0,3
910579020,18047,7:53:57,7:53:57,11,0,0,0,0,0,3
910579020,17841,7:55:15,7:55:22,12,1,0,0,0,0,3
910579020,412,7:56:04,7:56:04,12,0,0,0,0,0,3
910579020,413,7:56:42,7:56:42,12,0,0,0,0,0,3
910579020,14764,7:57:52,7:58:03,7,0,5,0,0,0,3
910579020,415,7:58:23,7:58:23,7,0,0,0,0,0,3
910579020,416,7:59:18,7:59:24,6,0,1,0,0,0,3
910579020,417,7:59:51,7:59:58,7,1,0,0,0,0,3
910579020,15185,8:00:08,8:00:08,7,0,0,0,0,0,3
910579020,16110,8:00:43,8:00:43,7,0,0,0,0,0,3
910579020,420,8:01:13,8:01:19,7,1,1,0,0,0,3
910579020,421,8:01:31,8:02:21,7,0,0,0,50,0,3
910579020,16088,8:02:39,8:02:39,7,0,0,0,0,0,3
910579020,423,8:02:58,8:02:58,7,0,0,0,0,0,3
910579020,15364,8:05:11,8:05:20,8,2,1,0,0,0,3
910579020,425,8:06:20,8:06:20,8,0,0,0,0,0,3
910579020,15384,8:06:58,8:07:05,9,1,0,0,0,0,3
910579020,427,8:07:35,8:07:41,8,0,1,0,0,0,3
910579020,428,8:08:23,8:08:23,8,0,0,0,0,0,3
910579020,429,8:08:54,8:08:54,8,0,0,0,0,0,3
910579020,430,8:09:10,8:09:10,8,0,0,0,0,0,3
910579020,431,8:10:28,8:10:28,8,0,0,0,0,0,3
910579020,4727,8:11:25,8:11:25,8,0,0,0,0,0,3
910579020,432,8:13:10,8:13:10,8,0,0,0,0,0,3
910579020,15279,8:13:57,8:14:03,7,0,1,0,0,0,3
910579020,16049,8:14:29,8:15:19,7,0,0,0,50,0,3
910579020,435,8:16:53,8:17:03,8,2,1,0,0,0,3
910579020,436,8:18:23,8:18:35,11,3,0,0,0,0,3
910579020,437,8:19:40,8:19:46,12,1,0,0,0,0,3
910579020,14647,8:20:47,8:20:47,12,0,0,0,0,0,3
910579020,439,8:21:11,8:21:11,12,0,0,0,0,0,3
910579020,440,8:22:37,8:22:44,10,0,2,0,0,0,3
910579020,12754,8:23:21,8:23:28,11,1,0,0,0,0,3
910579020,442,8:24:35,8:24:41,11,1,1,0,0,0,3
910579020,443,8:25:47,8:25:56,7,0,4,0,0,0,3
910579020,445,8:29:07,8:29:16,3,0,4,0,0,0,3
910579020,446,8:30:06,8:30:11,2,0,1,0,0,0,3
910579020,18122,8:31:55,8:32:01,1,0,1,0,0,0,3
910579020,448,8:33:14,8:33:20,1,1,1,0,0,0,3
910579020,1119,8:36:03,8:36:03,1,0,0,0,0,0,3
910579020,1120,8:36:49,8:36:49,1,0,0,0,0,0,3
910579020,1121,8:37:36,8:37:36,1,0,0,0,0,0,3
910579020,3953,8:38:29,8:38:29,1,0,0,0,0,0,3
910579020,3954,8:39:30,8:39:30,1,0,0,0,0,0,3
910579020,8613,8:42:33,8:42:39,0,0,1,0,0,0,3
911242020,386,7:43:00,7:43:47,3,3,0,0,47,0,3
911242020,388,7:44:16,7:44:22,4,1,0,0,0,0,3
911242020,389,7:44:50,7:44:50,4,0,0,0,0,0,3
911242020,390,7:45:20,7:45:28,6,2,0,0,0,0,3
911242020,391,7:45:47,7:45:53,5,0,1,0,0,0,3
911242020,14956,7:46:54,7:47:12,12,7,0,0,0,0,3
911242020,393,7:47:29,7:47:29,12,0,0,0,0,0,3
911242020,394,7:47:42,7:47:53,15,3,0,0,0,0,3
911242020,395,7:48:47,7:48:53,16,1,0,0,0,0,3
911242020,396,7:49:16,7:49:25,16,2,2,0,0,0,3
911242020,397,7:50:02,7:50:21,21,7,2,0,0,0,3
911242020,17169,7:50:57,7:51:08,24,3,0,0,0,0,3
911242020,17162,7:51:42,7:51:53,27,3,0,0,0,0,3
911242020,14959,7:53:02,7:53:02,27,0,0,0,0,0,3
911242020,402,7:53:25,7:53:31,26,0,1,0,0,0,3
911242020,403,7:53:48,7:53:48,26,0,0,0,0,0,3
911242020,17163,7:54:16,7:54:16,26,0,0,0,0,0,3
911242020,15848,7:55:25,7:55:36,29,3,0,0,0,0,3
911242020,406,7:56:03,7:56:14,24,0,5,0,0,0,3
911242020,14500,7:57:00,7:57:00,24,0,0,0,0,0,3
911242020,15852,7:57:43,7:57:49,23,0,1,0,0,0,3
911242020,409,7:58:36,7:58:44,20,0,3,0,0,0,3
911242020,18047,7:59:48,7:59:48,20,0,0,0,0,0,3
911242020,17841,8:00:36,8:00:43,18,0,2,0,0,0,3
911242020,412,8:01:36,8:01:43,16,0,2,0,0,0,3
911242020,413,8:02:32,8:02:32,16,0,0,0,0,0,3
911242020,14764,8:03:20,8:03:29,12,0,4,0,0,0,3
911242020,415,8:04:00,8:04:00,12,0,0,0,0,0,3
911242020,416,8:04:30,8:04:41,12,3,3,0,0,0,3
911242020,417,8:05:22,8:05:29,11,0,1,0,0,0,3
911242020,15185,8:06:01,8:06:01,11,0,0,0,0,0,3
911242020,16110,8:06:46,8:06:53,9,1,3,0,0,0,3
911242020,420,8:07:37,8:07:45,10,2,1,0,0,0,3
911242020,421,8:08:06,8:08:06,10,0,0,0,0,0,3
911242020,16088,8:08:35,8:08:35,10,0,0,0,0,0,3
911242020,423,8:09:16,8:09:16,10,0,0,0,0,0,3
911242020,15364,8:10:54,8:11:07,12,3,1,0,0,0,3
911242020,425,8:11:45,8:11:45,12,0,0,0,0,0,3
911242020,15384,8:12:20,8:12:28,13,1,0,0,0,0,3
911242020,427,8:12:51,8:12:59,10,0,3,0,0,0,3
911242020,428,8:13:32,8:13:46,13,4,1,0,0,0,3
911242020,429,8:14:10,8:14:10,13,0,0,0,0,0,3
911242020,430,8:14:32,8:14:32,13,0,0,0,0,0,3
911242020,431,8:15:50,8:15:50,13,0,0,0,0,0,3
911242020,4727,8:17:08,8:17:08,13,0,0,0,0,0,3
911242020,432,8:18:08,8:18:08,13,0,0,0,0,0,3
911242020,15279,8:18:42,8:18:48,12,0,1,0,0,0,3
911242020,16049,8:18:59,8:19:49,12,0,0,0,50,0,3
911242020,435,8:20:58,8:21:12,15,4,1,0,0,0,3
911242020,436,8:23:16,8:23:26,16,2,1,0,0,0,3
911242020,437,8:25:07,8:25:14,17,1,0,0,0,0,3
911242020,14647,8:26:02,8:26:09,17,1,1,0,0,0,3
911242020,439,8:26:57,8:26:57,17,0,0,0,0,0,3
911242020,440,8:28:12,8:28:18,16,1,2,0,0,0,3
911242020,12754,8:29:13,8:29:20,17,1,0,0,0,0,3
911242020,442,8:30:50,8:30:50,17,0,0,0,0,0,3
911242020,443,8:33:02,8:33:21,17,7,7,0,0,0,3
911242020,445,8:36:14,8:36:23,14,1,4,0,0,0,3
911242020,446,8:37:19,8:37:29,10,1,5,0,0,0,3
911242020,18122,8:39:08,8:39:16,9,1,2,0,0,0,3
911242020,448,8:42:32,8:42:41,6,1,4,0,0,0,3
911242020,1119,8:45:42,8:45:50,4,0,2,0,0,0,3
911242020,1120,8:47:22,8:47:22,4,0,0,0,0,0,3
911242020,1121,8:47:58,8:48:03,3,0,1,0,0,0,3
911242020,3953,8:48:55,8:49:01,2,0,1,0,0,0,3
911242020,3954,8:49:11,8:49:18,1,0,1,0,0,0,3
911242020,8613,8:50:40,8:50:47,0,0,2,0,0,0,3
910043020,386,7:48:17,7:48:25,4,4,0,0,0,0,3
910043020,388,7:48:56,7:49:04,5,1,0,0,0,0,3
910043020,389,7:49:38,7:49:38,5,0,0,0,0,0,3
910043020,390,7:49:58,7:49:58,5,0,0,0,0,0,3
910043020,391,7:50:25,7:50:31,4,0,1,0,0,0,3
910043020,14956,7:51:13,7:51:30,10,6,0,0,0,0,3
910043020,393,7:51:45,7:51:45,10,0,0,0,0,0,3
910043020,394,7:51:56,7:52:05,13,3,0,0,0,0,3
910043020,395,7:52:23,7:52:23,13,0,0,0,0,0,3
910043020,396,7:52:38,7:52:47,15,2,0,0,0,0,3
910043020,397,7:53:28,7:53:38,16,2,1,0,0,0,3
910043020,17169,7:54:12,7:54:19,17,1,0,0,0,0,3
910043020,17162,7:55:01,7:55:13,19,3,1,0,0,0,3
910043020,14959,7:56:00,7:56:07,19,1,1,0,0,0,3
910043020,402,7:56:38,7:56:38,19,0,0,0,0,0,3
910043020,403,7:56:56,7:56:56,19,0,0,0,0,0,3
910043020,17163,7:57:25,7:57:25,19,0,0,0,0,0,3
910043020,15848,7:58:19,7:58:26,19,1,1,0,0,0,3
910043020,406,7:58:52,7:59:42,15,0,4,0,50,0,3
910043020,14500,8:00:20,8:00:20,15,0,0,0,0,0,3
910043020,15852,8:01:52,8:01:58,16,1,0,0,0,0,3
910043020,409,8:02:26,8:02:34,13,0,3,0,0,0,3
910043020,18047,8:03:53,8:03:53,13,0,0,0,0,0,3
910043020,17841,8:05:50,8:05:59,14,2,1,0,0,0,3
910043020,412,8:06:51,8:06:58,15,1,0,0,0,0,3
910043020,413,8:07:50,8:07:50,15,0,0,0,0,0,3
910043020,14764,8:08:22,8:08:28,14,0,1,0,0,0,3
910043020,415,8:08:54,8:09:00,13,0,1,0,0,0,3
910043020,416,8:09:30,8:09:39,11,2,4,0,0,0,3
910043020,417,8:10:37,8:10:44,12,1,0,0,0,0,3
910043020,15185,8:11:21,8:11:21,12,0,0,0,0,0,3
910043020,16110,8:11:51,8:11:58,11,1,2,0,0,0,3
910043020,420,8:12:22,8:12:31,13,2,0,0,0,0,3
910043020,421,8:12:52,8:12:52,13,0,0,0,0,0,3
910043020,16088,8:12:59,8:12:59,13,0,0,0,0,0,3
910043020,423,8:13:34,8:13:34,13,0,0,0,0,0,3
910043020,15364,8:15:32,8:15:38,12,0,1,0,0,0,3
910043020,425,8:16:28,8:16:28,12,0,0,0,0,0,3
910043020,15384,8:16:57,8:16:57,12,0,0,0,0,0,3
910043020,427,8:17:30,8:17:38,10,0,2,0,0,0,3
910043020,428,8:18:18,8:18:27,11,2,1,0,0,0,3
910043020,429,8:18:51,8:18:51,11,0,0,0,0,0,3
910043020,430,8:19:38,8:19:38,11,0,0,0,0,0,3
910043020,431,8:20:58,8:20:58,11,0,0,0,0,0,3
910043020,4727,8:22:17,8:22:22,10,0,1,0,0,0,3
910043020,432,8:23:51,8:23:51,10,0,0,0,0,0,3
910043020,15279,8:25:06,8:25:14,11,1,0,0,0,0,3
910043020,16049,8:25:29,8:25:36,12,1,0,0,0,0,3
910043020,435,8:26:23,8:26:30,12,1,1,0,0,0,3
910043020,436,8:28:18,8:28:28,16,4,0,0,0,0,3
910043020,437,8:29:27,8:29:34,16,1,1,0,0,0,3
910043020,14647,8:31:19,8:31:25,17,1,0,0,0,0,3
910043020,439,8:31:56,8:32:05,19,2,0,0,0,0,3
910043020,440,8:33:58,8:34:09,22,3,0,0,0,0,3
910043020,12754,8:34:40,8:34:40,22,0,0,0,0,0,3
910043020,442,8:36:54,8:37:03,21,2,3,0,0,0,3
910043020,443,8:40:09,8:40:22,23,4,2,0,0,0,3
910043020,445,8:43:37,8:43:48,19,2,6,0,0,0,3
910043020,446,8:44:50,8:44:59,15,0,4,0,0,0,3
910043020,18122,8:46:40,8:46:54,7,1,9,0,0,0,3
910043020,448,8:48:36,8:48:45,4,1,4,0,0,0,3
910043020,1119,8:52:32,8:52:32,4,0,0,0,0,0,3
910043020,1120,8:53:38,8:53:44,3,0,1,0,0,0,3
910043020,1121,8:54:29,8:54:29,3,0,0,0,0,0,3
910043020,3953,8:55:47,8:55:47,3,0,0,0,0,0,3
910043020,3954,8:55:59,8:55:59,3,0,0,0,0,0,3
910043020,8613,8:57:19,8:57:28,0,0,3,0,0,0,3
911933020,386,7:52:00,7:52:47,4,4,0,0,47,0,3
911933020,388,7:53:21,7:53:28,5,1,0,0,0,0,3
911933020,389,7:53:47,7:53:57,7,2,0,0,0,0,3
911933020,390,7:54:19,7:54:19,7,0,0,0,0,0,3
911933020,391,7:54:45,7:54:52,8,1,0,0,0,0,3
911933020,14956,7:55:37,7:55:46,10,2,0,0,0,0,3
911933020,393,7:56:07,7:56:07,10,0,0,0,0,0,3
911933020,394,7:56:17,7:56:24,11,1,0,0,0,0,3
911933020,395,7:56:54,7:56:54,11,0,0,0,0,0,3
911933020,396,7:57:38,7:57:51,15,4,0,0,0,0,3
911933020,397,7:58:28,7:58:35,14,1,2,0,0,0,3
911933020,17169,7:59:14,7:59:27,18,4,0,0,0,0,3
911933020,17162,8:00:02,8:00:02,18,0,0,0,0,0,3
911933020,14959,8:01:04,8:01:16,21,4,1,0,0,0,3
911933020,402,8:01:42,8:01:42,21,0,0,0,0,0,3
911933020,403,8:02:12,8:02:12,21,0,0,0,0,0,3
911933020,17163,8:02:50,8:03:00,23,2,0,0,0,0,3
911933020,15848,8:03:57,8:04:03,24,1,0,0,0,0,3
911933020,406,8:04:30,8:04:39,22,1,3,0,0,0,3
911933020,14500,8:04:53,8:04:53,22,0,0,0,0,0,3
911933020,15852,8:05:39,8:05:39,22,0,0,0,0,0,3
911933020,409,8:06:02,8:06:13,16,0,6,0,0,0,3
911933020,18047,8:07:29,8:07:29,16,0,0,0,0,0,3
911933020,17841,8:08:29,8:08:29,16,0,0,0,0,0,3
911933020,412,8:09:19,8:09:25,15,0,1,0,0,0,3
911933020,413,8:10:14,8:10:14,15,0,0,0,0,0,3
911933020,14764,8:11:16,8:11:24,12,0,3,0,0,0,3
911933020,415,8:11:52,8:11:52,12,0,0,0,0,0,3
911933020,416,8:12:38,8:12:49,6,0,6,0,0,0,3
911933020,417,8:13:56,8:13:56,6,0,0,0,0,0,3
911933020,15185,8:15:00,8:15:05,5,0,1,0,0,0,3
911933020,16110,8:15:40,8:15:46,4,0,1,0,0,0,3
911933020,420,8:16:29,8:16:37,6,2,0,0,0,0,3
911933020,421,8:16:49,8:17:35,6,0,0,0,46,0,3
911933020,16088,8:18:09,8:18:09,6,0,0,0,0,0,3
911933020,423,8:18:40,8:18:40,6,0,0,0,0,0,3
911933020,15364,8:20:59,8:21:06,7,1,0,0,0,0,3
911933020,425,8:21:43,8:21:43,7,0,0,0,0,0,3
911933020,15384,8:22:22,8:22:22,7,0,0,0,0,0,3
911933020,427,8:22:52,8:23:02,9,2,0,0,0,0,3
911933020,428,8:23:42,8:23:48,8,0,1,0,0,0,3
911933020,429,8:24:18,8:24:18,8,0,0,0,0,0,3
911933020,430,8:24:45,8:24:51,9,1,0,0,0,0,3
