version,tripno,blockno,patternid,route,veh_type,direction,timepointid,runid,schd_time,monday,tuesday,wednesday,thursday,friday,saturday,sunday
651,35320020,2685,16550,81,STANDARD,3.0,WilMd,F126,72330,1,1,1,1,1,0,0
651,21950070,594,16550,81,STANDARD,3.0,JpkBlu,F117,69570,0,0,0,0,0,1,0
651,21950070,594,16550,81,STANDARD,3.0,LawCic,F117,69810,0,0,0,0,0,1,0
651,21950070,594,16550,81,STANDARD,3.0,LawPul,F117,70200,0,0,0,0,0,1,0
651,21950070,594,16550,81,STANDARD,3.0,LawKim,F117,70590,0,0,0,0,0,1,0
651,21950070,594,16550,81,STANDARD,3.0,LawWes,F117,71070,0,0,0,0,0,1,0
651,21950070,594,16550,81,STANDARD,3.0,WilBwy,F117,71760,0,0,0,0,0,1,0
651,21950070,594,16550,81,STANDARD,3.0,WilMd,F117,72210,0,0,0,0,0,1,0
651,39110070,564,16551,81,STANDARD,4.0,WilMd,F118,69600,0,0,0,0,0,1,0
651,39110070,564,16551,81,STANDARD,4.0,WilBwy,F118,69990,0,0,0,0,0,1,0
651,39110070,564,16551,81,STANDARD,4.0,LawWes,F118,70650,0,0,0,0,0,1,0
651,39110070,564,16551,81,STANDARD,4.0,LawKim,F118,71190,0,0,0,0,0,1,0
651,39110070,564,16551,81,STANDARD,4.0,LawPul,F118,71550,0,0,0,0,0,1,0
651,39110070,564,16551,81,STANDARD,4.0,LawCic,F118,71850,0,0,0,0,0,1,0
651,39110070,564,16551,81,STANDARD,4.0,JpkBlu,F118,72090,0,0,0,0,0,1,0
651,18384020,2773,16551,81,STANDARD,4.0,WilMd,F119,69750,1,1,1,1,1,0,0
651,18384020,2773,16551,81,STANDARD,4.0,WilBwy,F119,70230,1,1,1,1,1,0,0
651,18384020,2773,16551,81,STANDARD,4.0,LawWes,F119,71010,1,1,1,1,1,0,0
651,18384020,2773,16551,81,STANDARD,4.0,LawKim,F119,71580,1,1,1,1,1,0,0
651,18384020,2773,16551,81,STANDARD,4.0,LawPul,F119,71940,1,1,1,1,1,0,0
651,18384020,2773,16551,81,STANDARD,4.0,LawCic,F119,72270,1,1,1,1,1,0,0
651,18384020,2773,16551,81,STANDARD,4.0,JpkBlu,F119,72510,1,1,1,1,1,0,0
651,37923010,3895,16550,81,STANDARD,3.0,JpkBlu,F108,69780,0,0,0,0,0,0,1
651,37923010,3895,16550,81,STANDARD,3.0,LawCic,F108,70020,0,0,0,0,0,0,1
651,37923010,3895,16550,81,STANDARD,3.0,LawPul,F108,70380,0,0,0,0,0,0,1
651,37923010,3895,16550,81,STANDARD,3.0,LawKim,F108,70680,0,0,0,0,0,0,1
651,37923010,3895,16550,81,STANDARD,3.0,LawWes,F108,71130,0,0,0,0,0,0,1
651,37923010,3895,16550,81,STANDARD,3.0,WilBwy,F108,71790,0,0,0,0,0,0,1
651,37923010,3895,16550,81,STANDARD,3.0,WilMd,F108,72120,0,0,0,0,0,0,1
651,13037010,3884,16551,81,STANDARD,4.0,WilMd,F109,69900,0,0,0,0,0,0,1
651,13037010,3884,16551,81,STANDARD,4.0,WilBwy,F109,70260,0,0,0,0,0,0,1
651,13037010,3884,16551,81,STANDARD,4.0,LawWes,F109,70860,0,0,0,0,0,0,1
651,13037010,3884,16551,81,STANDARD,4.0,LawKim,F109,71340,0,0,0,0,0,0,1
651,13037010,3884,16551,81,STANDARD,4.0,LawPul,F109,71640,0,0,0,0,0,0,1
651,13037010,3884,16551,81,STANDARD,4.0,LawCic,F109,71940,0,0,0,0,0,0,1
651,13037010,3884,16551,81,STANDARD,4.0,JpkBlu,F109,72120,0,0,0,0,0,0,1
651,45419020,2772,16550,81,STANDARD,3.0,JpkBlu,F127,70260,1,1,1,1,1,0,0
651,45419020,2772,16550,81,STANDARD,3.0,LawCic,F127,70500,1,1,1,1,1,0,0
651,45419020,2772,16550,81,STANDARD,3.0,LawPul,F127,70920,1,1,1,1,1,0,0
651,45419020,2772,16550,81,STANDARD,3.0,LawKim,F127,71340,1,1,1,1,1,0,0
651,45419020,2772,16550,81,STANDARD,3.0,LawWes,F127,71940,1,1,1,1,1,0,0
651,45419020,2772,16550,81,STANDARD,3.0,WilBwy,F127,72660,1,1,1,1,1,0,0
651,45419020,2772,16550,81,STANDARD,3.0,WilMd,F127,73110,1,1,1,1,1,0,0
651,38053070,587,16551,81,STANDARD,4.0,WilMd,F114,70320,0,0,0,0,0,1,0
651,38053070,587,16551,81,STANDARD,4.0,WilBwy,F114,70710,0,0,0,0,0,1,0
651,38053070,587,16551,81,STANDARD,4.0,LawWes,F114,71370,0,0,0,0,0,1,0
651,38053070,587,16551,81,STANDARD,4.0,LawKim,F114,71910,0,0,0,0,0,1,0
651,38053070,587,16551,81,STANDARD,4.0,LawPul,F114,72270,0,0,0,0,0,1,0
651,38053070,587,16551,81,STANDARD,4.0,LawCic,F114,72570,0,0,0,0,0,1,0
651,38053070,587,16551,81,STANDARD,4.0,JpkBlu,F114,72810,0,0,0,0,0,1,0
651,13351020,2563,16551,81,STANDARD,4.0,WilMd,F120,70410,1,1,1,1,1,0,0
651,13351020,2563,16551,81,STANDARD,4.0,WilBwy,F120,70860,1,1,1,1,1,0,0
651,13351020,2563,16551,81,STANDARD,4.0,LawWes,F120,71610,1,1,1,1,1,0,0
651,13351020,2563,16551,81,STANDARD,4.0,LawKim,F120,72150,1,1,1,1,1,0,0
651,13351020,2563,16551,81,STANDARD,4.0,LawPul,F120,72480,1,1,1,1,1,0,0
651,13351020,2563,16551,81,STANDARD,4.0,LawCic,F120,72810,1,1,1,1,1,0,0
651,13351020,2563,16551,81,STANDARD,4.0,JpkBlu,F120,73050,1,1,1,1,1,0,0
651,7477070,595,16550,81,STANDARD,3.0,JpkBlu,F119,70440,0,0,0,0,0,1,0
651,7477070,595,16550,81,STANDARD,3.0,LawCic,F119,70680,0,0,0,0,0,1,0
651,7477070,595,16550,81,STANDARD,3.0,LawPul,F119,71070,0,0,0,0,0,1,0
651,7477070,595,16550,81,STANDARD,3.0,LawKim,F119,71460,0,0,0,0,0,1,0
651,7477070,595,16550,81,STANDARD,3.0,LawWes,F119,71910,0,0,0,0,0,1,0
651,7477070,595,16550,81,STANDARD,3.0,WilBwy,F119,72600,0,0,0,0,0,1,0
651,7477070,595,16550,81,STANDARD,3.0,WilMd,F119,73020,0,0,0,0,0,1,0
651,22570020,1157,16550,81,STANDARD,3.0,JpkBlu,F139,70710,0,0,0,0,0,0,1
651,22570020,1157,16550,81,STANDARD,3.0,LawCic,F139,70950,0,0,0,0,0,0,1
651,22570020,1157,16550,81,STANDARD,3.0,LawPul,F139,71280,0,0,0,0,0,0,1
651,22570020,1157,16550,81,STANDARD,3.0,LawKim,F139,71580,0,0,0,0,0,0,1
651,22570020,1157,16550,81,STANDARD,3.0,LawWes,F139,72030,0,0,0,0,0,0,1
651,22570020,1157,16550,81,STANDARD,3.0,WilBwy,F139,72690,0,0,0,0,0,0,1
651,22570020,1157,16550,81,STANDARD,3.0,WilMd,F139,73020,0,0,0,0,0,0,1
651,30505010,3894,16551,81,STANDARD,4.0,WilMd,F107,70800,0,0,0,0,0,0,1
651,30505010,3894,16551,81,STANDARD,4.0,WilBwy,F107,71100,0,0,0,0,0,0,1
651,30505010,3894,16551,81,STANDARD,4.0,LawWes,F107,71700,0,0,0,0,0,0,1
651,30505010,3894,16551,81,STANDARD,4.0,LawKim,F107,72060,0,0,0,0,0,0,1
651,30505010,3894,16551,81,STANDARD,4.0,LawPul,F107,72360,0,0,0,0,0,0,1
651,30505010,3894,16551,81,STANDARD,4.0,LawCic,F107,72660,0,0,0,0,0,0,1
651,30505010,3894,16551,81,STANDARD,4.0,JpkBlu,F107,72840,0,0,0,0,0,0,1
651,16650070,525,16551,81,STANDARD,4.0,WilMd,F115,71040,0,0,0,0,0,1,0
651,16650070,525,16551,81,STANDARD,4.0,WilBwy,F115,71430,0,0,0,0,0,1,0
651,16650070,525,16551,81,STANDARD,4.0,LawWes,F115,72090,0,0,0,0,0,1,0
651,16650070,525,16551,81,STANDARD,4.0,LawKim,F115,72630,0,0,0,0,0,1,0
651,16650070,525,16551,81,STANDARD,4.0,LawPul,F115,72990,0,0,0,0,0,1,0
651,16650070,525,16551,81,STANDARD,4.0,LawCic,F115,73290,0,0,0,0,0,1,0
651,16650070,525,16551,81,STANDARD,4.0,JpkBlu,F115,73530,0,0,0,0,0,1,0
651,41987020,2766,16550,81,STANDARD,3.0,JpkBlu,F124,71040,1,1,1,1,1,0,0
651,41987020,2766,16550,81,STANDARD,3.0,LawCic,F124,71280,1,1,1,1,1,0,0
651,41987020,2766,16550,81,STANDARD,3.0,LawPul,F124,71700,1,1,1,1,1,0,0
651,41987020,2766,16550,81,STANDARD,3.0,LawKim,F124,72120,1,1,1,1,1,0,0
651,41987020,2766,16550,81,STANDARD,3.0,LawWes,F124,72720,1,1,1,1,1,0,0
651,41987020,2766,16550,81,STANDARD,3.0,WilBwy,F124,73440,1,1,1,1,1,0,0
651,41987020,2766,16550,81,STANDARD,3.0,WilMd,F124,73890,1,1,1,1,1,0,0
651,129020,2770,16551,81,STANDARD,4.0,WilMd,F121,71100,1,1,1,1,1,0,0
651,129020,2770,16551,81,STANDARD,4.0,WilBwy,F121,71550,1,1,1,1,1,0,0
651,129020,2770,16551,81,STANDARD,4.0,LawWes,F121,72270,1,1,1,1,1,0,0
651,129020,2770,16551,81,STANDARD,4.0,LawKim,F121,72780,1,1,1,1,1,0,0
651,129020,2770,16551,81,STANDARD,4.0,LawPul,F121,73110,1,1,1,1,1,0,0
651,129020,2770,16551,81,STANDARD,4.0,LawCic,F121,73440,1,1,1,1,1,0,0
651,129020,2770,16551,81,STANDARD,4.0,JpkBlu,F121,73680,1,1,1,1,1,0,0
651,27234070,562,16550,81,STANDARD,3.0,JpkBlu,F120,71310,0,0,0,0,0,1,0
651,27234070,562,16550,81,STANDARD,3.0,LawCic,F120,71550,0,0,0,0,0,1,0
651,27234070,562,16550,81,STANDARD,3.0,LawPul,F120,71910,0,0,0,0,0,1,0
651,27234070,562,16550,81,STANDARD,3.0,LawKim,F120,72270,0,0,0,0,0,1,0
651,27234070,562,16550,81,STANDARD,3.0,LawWes,F120,72720,0,0,0,0,0,1,0
651,27234070,562,16550,81,STANDARD,3.0,WilBwy,F120,73380,0,0,0,0,0,1,0
651,27234070,562,16550,81,STANDARD,3.0,WilMd,F120,73800,0,0,0,0,0,1,0
651,21346010,3883,16550,81,STANDARD,3.0,JpkBlu,F112,71640,0,0,0,0,0,0,1
651,21346010,3883,16550,81,STANDARD,3.0,LawCic,F112,71880,0,0,0,0,0,0,1
651,21346010,3883,16550,81,STANDARD,3.0,LawPul,F112,72180,0,0,0,0,0,0,1
651,21346010,3883,16550,81,STANDARD,3.0,LawKim,F112,72480,0,0,0,0,0,0,1
651,21346010,3883,16550,81,STANDARD,3.0,LawWes,F112,72900,0,0,0,0,0,0,1
651,21346010,3883,16550,81,STANDARD,3.0,WilBwy,F112,73560,0,0,0,0,0,0,1
651,21346010,3883,16550,81,STANDARD,3.0,WilMd,F112,73860,0,0,0,0,0,0,1
651,30237010,3885,16551,81,STANDARD,4.0,WilMd,F111,71700,0,0,0,0,0,0,1
651,30237010,3885,16551,81,STANDARD,4.0,WilBwy,F111,72000,0,0,0,0,0,0,1
651,30237010,3885,16551,81,STANDARD,4.0,LawWes,F111,72600,0,0,0,0,0,0,1
651,30237010,3885,16551,81,STANDARD,4.0,LawKim,F111,72960,0,0,0,0,0,0,1
651,30237010,3885,16551,81,STANDARD,4.0,LawPul,F111,73260,0,0,0,0,0,0,1
651,30237010,3885,16551,81,STANDARD,4.0,LawCic,F111,73560,0,0,0,0,0,0,1
651,30237010,3885,16551,81,STANDARD,4.0,JpkBlu,F111,73740,0,0,0,0,0,0,1
651,1626070,590,16551,81,STANDARD,4.0,WilMd,F116,71760,0,0,0,0,0,1,0
651,1626070,590,16551,81,STANDARD,4.0,WilBwy,F116,72150,0,0,0,0,0,1,0
651,1626070,590,16551,81,STANDARD,4.0,LawWes,F116,72810,0,0,0,0,0,1,0
651,1626070,590,16551,81,STANDARD,4.0,LawKim,F116,73350,0,0,0,0,0,1,0
651,1626070,590,16551,81,STANDARD,4.0,LawPul,F116,73710,0,0,0,0,0,1,0
651,1626070,590,16551,81,STANDARD,4.0,LawCic,F116,74010,0,0,0,0,0,1,0
651,1626070,590,16551,81,STANDARD,4.0,JpkBlu,F116,74250,0,0,0,0,0,1,0
651,35876070,623,16550,81,STANDARD,3.0,JpkBlu,F139,71820,0,0,0,0,1,0,0
651,35876070,623,16550,81,STANDARD,3.0,LawCic,F139,72060,0,0,0,0,1,0,0
651,35876070,623,16550,81,STANDARD,3.0,LawPul,F139,72480,0,0,0,0,1,0,0
651,35876070,623,16550,81,STANDARD,3.0,LawKim,F139,72900,0,0,0,0,1,0,0
651,35876070,623,16550,81,STANDARD,3.0,LawWes,F139,73500,0,0,0,0,1,0,0
651,35876070,623,16550,81,STANDARD,3.0,WilBwy,F139,74220,0,0,0,0,1,0,0
651,35876070,623,16550,81,STANDARD,3.0,WilMd,F139,74670,0,0,0,0,1,0,0
651,6679030,1089,16550,81,STANDARD,3.0,JpkBlu,F139,71820,1,1,1,1,0,0,0
651,6679030,1089,16550,81,STANDARD,3.0,LawCic,F139,72060,1,1,1,1,0,0,0
651,6679030,1089,16550,81,STANDARD,3.0,LawPul,F139,72480,1,1,1,1,0,0,0
651,6679030,1089,16550,81,STANDARD,3.0,LawKim,F139,72900,1,1,1,1,0,0,0
651,6679030,1089,16550,81,STANDARD,3.0,LawWes,F139,73500,1,1,1,1,0,0,0
651,6679030,1089,16550,81,STANDARD,3.0,WilBwy,F139,74220,1,1,1,1,0,0,0
651,6679030,1089,16550,81,STANDARD,3.0,WilMd,F139,74670,1,1,1,1,0,0,0
651,42751020,2767,16551,81,STANDARD,4.0,WilMd,F122,71850,1,1,1,1,1,0,0
651,42751020,2767,16551,81,STANDARD,4.0,WilBwy,F122,72270,1,1,1,1,1,0,0
651,42751020,2767,16551,81,STANDARD,4.0,LawWes,F122,72930,1,1,1,1,1,0,0
651,42751020,2767,16551,81,STANDARD,4.0,LawKim,F122,73410,1,1,1,1,1,0,0
651,42751020,2767,16551,81,STANDARD,4.0,LawPul,F122,73710,1,1,1,1,1,0,0
651,42751020,2767,16551,81,STANDARD,4.0,LawCic,F122,74010,1,1,1,1,1,0,0
651,42751020,2767,16551,81,STANDARD,4.0,JpkBlu,F122,74220,1,1,1,1,1,0,0
651,30046070,593,16550,81,STANDARD,3.0,JpkBlu,F174,72180,0,0,0,0,0,1,0
651,30046070,593,16550,81,STANDARD,3.0,LawCic,F174,72420,0,0,0,0,0,1,0
651,30046070,593,16550,81,STANDARD,3.0,LawPul,F174,72780,0,0,0,0,0,1,0
651,30046070,593,16550,81,STANDARD,3.0,LawKim,F174,73140,0,0,0,0,0,1,0
651,30046070,593,16550,81,STANDARD,3.0,LawWes,F174,73590,0,0,0,0,0,1,0
651,30046070,593,16550,81,STANDARD,3.0,WilBwy,F174,74220,0,0,0,0,0,1,0
651,30046070,593,16550,81,STANDARD,3.0,WilMd,F174,74610,0,0,0,0,0,1,0
651,40003010,3884,16550,81,STANDARD,3.0,JpkBlu,F109,72570,0,0,0,0,0,0,1
651,40003010,3884,16550,81,STANDARD,3.0,LawCic,F109,72810,0,0,0,0,0,0,1
651,40003010,3884,16550,81,STANDARD,3.0,LawPul,F109,73110,0,0,0,0,0,0,1
651,40003010,3884,16550,81,STANDARD,3.0,LawKim,F109,73410,0,0,0,0,0,0,1
651,40003010,3884,16550,81,STANDARD,3.0,LawWes,F109,73830,0,0,0,0,0,0,1
651,40003010,3884,16550,81,STANDARD,3.0,WilBwy,F109,74490,0,0,0,0,0,0,1
651,40003010,3884,16550,81,STANDARD,3.0,WilMd,F109,74790,0,0,0,0,0,0,1
651,25717010,3895,16551,81,STANDARD,4.0,WilMd,F108,72600,0,0,0,0,0,0,1
651,25717010,3895,16551,81,STANDARD,4.0,WilBwy,F108,72900,0,0,0,0,0,0,1
651,25717010,3895,16551,81,STANDARD,4.0,LawWes,F108,73500,0,0,0,0,0,0,1
651,25717010,3895,16551,81,STANDARD,4.0,LawKim,F108,73860,0,0,0,0,0,0,1
651,25717010,3895,16551,81,STANDARD,4.0,LawPul,F108,74160,0,0,0,0,0,0,1
651,25717010,3895,16551,81,STANDARD,4.0,LawCic,F108,74460,0,0,0,0,0,0,1
651,25717010,3895,16551,81,STANDARD,4.0,JpkBlu,F108,74640,0,0,0,0,0,0,1
651,8316070,594,16551,81,STANDARD,4.0,WilMd,F117,72600,0,0,0,0,0,1,0
651,8316070,594,16551,81,STANDARD,4.0,WilBwy,F117,72990,0,0,0,0,0,1,0
651,8316070,594,16551,81,STANDARD,4.0,LawWes,F117,73650,0,0,0,0,0,1,0
651,8316070,594,16551,81,STANDARD,4.0,LawKim,F117,74190,0,0,0,0,0,1,0
651,8316070,594,16551,81,STANDARD,4.0,LawPul,F117,74550,0,0,0,0,0,1,0
651,8316070,594,16551,81,STANDARD,4.0,LawCic,F117,74850,0,0,0,0,0,1,0
651,8316070,594,16551,81,STANDARD,4.0,JpkBlu,F117,75090,0,0,0,0,0,1,0
651,28447020,2685,16551,81,STANDARD,4.0,WilMd,F126,72630,1,1,1,1,1,0,0
651,28447020,2685,16551,81,STANDARD,4.0,WilBwy,F126,73050,1,1,1,1,1,0,0
651,28447020,2685,16551,81,STANDARD,4.0,LawWes,F126,73710,1,1,1,1,1,0,0
651,28447020,2685,16551,81,STANDARD,4.0,LawKim,F126,74190,1,1,1,1,1,0,0
651,28447020,2685,16551,81,STANDARD,4.0,LawPul,F126,74490,1,1,1,1,1,0,0
651,28447020,2685,16551,81,STANDARD,4.0,LawCic,F126,74790,1,1,1,1,1,0,0
651,28447020,2685,16551,81,STANDARD,4.0,JpkBlu,F126,75000,1,1,1,1,1,0,0
651,16803020,2735,16550,81,STANDARD,3.0,JpkBlu,F125,72750,1,1,1,1,1,0,0
651,16803020,2735,16550,81,STANDARD,3.0,LawCic,F125,72990,1,1,1,1,1,0,0
651,16803020,2735,16550,81,STANDARD,3.0,LawPul,F125,73380,1,1,1,1,1,0,0
651,16803020,2735,16550,81,STANDARD,3.0,LawKim,F125,73740,1,1,1,1,1,0,0
651,16803020,2735,16550,81,STANDARD,3.0,LawWes,F125,74280,1,1,1,1,1,0,0
651,16803020,2735,16550,81,STANDARD,3.0,WilBwy,F125,74940,1,1,1,1,1,0,0
651,16803020,2735,16550,81,STANDARD,3.0,WilMd,F125,75360,1,1,1,1,1,0,0
651,45703070,564,16550,81,STANDARD,3.0,JpkBlu,F118,73050,0,0,0,0,0,1,0
651,45703070,564,16550,81,STANDARD,3.0,LawCic,F118,73290,0,0,0,0,0,1,0
651,45703070,564,16550,81,STANDARD,3.0,LawPul,F118,73620,0,0,0,0,0,1,0
651,45703070,564,16550,81,STANDARD,3.0,LawKim,F118,73950,0,0,0,0,0,1,0
651,45703070,564,16550,81,STANDARD,3.0,LawWes,F118,74400,0,0,0,0,0,1,0
651,45703070,564,16550,81,STANDARD,3.0,WilBwy,F118,75030,0,0,0,0,0,1,0
651,45703070,564,16550,81,STANDARD,3.0,WilMd,F118,75420,0,0,0,0,0,1,0
651,2384020,2772,16551,81,STANDARD,4.0,WilMd,F127,73410,1,1,1,1,1,0,0
651,2384020,2772,16551,81,STANDARD,4.0,WilBwy,F127,73830,1,1,1,1,1,0,0
651,2384020,2772,16551,81,STANDARD,4.0,LawWes,F127,74490,1,1,1,1,1,0,0
651,2384020,2772,16551,81,STANDARD,4.0,LawKim,F127,74970,1,1,1,1,1,0,0
651,2384020,2772,16551,81,STANDARD,4.0,LawPul,F127,75270,1,1,1,1,1,0,0
651,2384020,2772,16551,81,STANDARD,4.0,LawCic,F127,75570,1,1,1,1,1,0,0
651,2384020,2772,16551,81,STANDARD,4.0,JpkBlu,F127,75780,1,1,1,1,1,0,0
651,24732020,1157,16551,81,STANDARD,4.0,WilMd,F139,73500,0,0,0,0,0,0,1
651,24732020,1157,16551,81,STANDARD,4.0,WilBwy,F139,73800,0,0,0,0,0,0,1
651,24732020,1157,16551,81,STANDARD,4.0,LawWes,F139,74400,0,0,0,0,0,0,1
651,24732020,1157,16551,81,STANDARD,4.0,LawKim,F139,74760,0,0,0,0,0,0,1
651,24732020,1157,16551,81,STANDARD,4.0,LawPul,F139,75060,0,0,0,0,0,0,1
651,24732020,1157,16551,81,STANDARD,4.0,LawCic,F139,75360,0,0,0,0,0,0,1
651,24732020,1157,16551,81,STANDARD,4.0,JpkBlu,F139,75540,0,0,0,0,0,0,1
651,13315010,3894,16550,81,STANDARD,3.0,JpkBlu,F113,73500,0,0,0,0,0,0,1
651,13315010,3894,16550,81,STANDARD,3.0,LawCic,F113,73740,0,0,0,0,0,0,1
651,13315010,3894,16550,81,STANDARD,3.0,LawPul,F113,74040,0,0,0,0,0,0,1
651,13315010,3894,16550,81,STANDARD,3.0,LawKim,F113,74340,0,0,0,0,0,0,1
651,13315010,3894,16550,81,STANDARD,3.0,LawWes,F113,74760,0,0,0,0,0,0,1
651,13315010,3894,16550,81,STANDARD,3.0,WilBwy,F113,75420,0,0,0,0,0,0,1
651,13315010,3894,16550,81,STANDARD,3.0,WilMd,F113,75720,0,0,0,0,0,0,1
651,33559070,595,16551,81,STANDARD,4.0,WilMd,F119,73500,0,0,0,0,0,1,0
651,33559070,595,16551,81,STANDARD,4.0,WilBwy,F119,73890,0,0,0,0,0,1,0
651,33559070,595,16551,81,STANDARD,4.0,LawWes,F119,74550,0,0,0,0,0,1,0
651,33559070,595,16551,81,STANDARD,4.0,LawKim,F119,75090,0,0,0,0,0,1,0
651,33559070,595,16551,81,STANDARD,4.0,LawPul,F119,75450,0,0,0,0,0,1,0
651,33559070,595,16551,81,STANDARD,4.0,LawCic,F119,75750,0,0,0,0,0,1,0
651,33559070,595,16551,81,STANDARD,4.0,JpkBlu,F119,75990,0,0,0,0,0,1,0
651,32050070,622,16550,81,STANDARD,3.0,JpkBlu,F140,73680,0,0,0,0,1,0,0
651,32050070,622,16550,81,STANDARD,3.0,LawCic,F140,73920,0,0,0,0,1,0,0
651,32050070,622,16550,81,STANDARD,3.0,LawPul,F140,74280,0,0,0,0,1,0,0
651,32050070,622,16550,81,STANDARD,3.0,LawKim,F140,74580,0,0,0,0,1,0,0
651,32050070,622,16550,81,STANDARD,3.0,LawWes,F140,75060,0,0,0,0,1,0,0
651,32050070,622,16550,81,STANDARD,3.0,WilBwy,F140,75630,0,0,0,0,1,0,0
651,32050070,622,16550,81,STANDARD,3.0,WilMd,F140,75990,0,0,0,0,1,0,0
651,26901030,1088,16550,81,STANDARD,3.0,JpkBlu,F140,73680,1,1,1,1,0,0,0
651,26901030,1088,16550,81,STANDARD,3.0,LawCic,F140,73920,1,1,1,1,0,0,0
651,26901030,1088,16550,81,STANDARD,3.0,LawPul,F140,74280,1,1,1,1,0,0,0
651,26901030,1088,16550,81,STANDARD,3.0,LawKim,F140,74580,1,1,1,1,0,0,0
651,26901030,1088,16550,81,STANDARD,3.0,LawWes,F140,75060,1,1,1,1,0,0,0
651,26901030,1088,16550,81,STANDARD,3.0,WilBwy,F140,75630,1,1,1,1,0,0,0
651,26901030,1088,16550,81,STANDARD,3.0,WilMd,F140,75990,1,1,1,1,0,0,0
651,36419010,3893,16550,81,STANDARD,3.0,JpkBlu,F139,73950,0,0,0,0,0,1,0
651,36419010,3893,16550,81,STANDARD,3.0,LawCic,F139,74190,0,0,0,0,0,1,0
651,36419010,3893,16550,81,STANDARD,3.0,LawPul,F139,74520,0,0,0,0,0,1,0
651,36419010,3893,16550,81,STANDARD,3.0,LawKim,F139,74850,0,0,0,0,0,1,0
651,36419010,3893,16550,81,STANDARD,3.0,LawWes,F139,75270,0,0,0,0,0,1,0
651,36419010,3893,16550,81,STANDARD,3.0,WilBwy,F139,75870,0,0,0,0,0,1,0
651,36419010,3893,16550,81,STANDARD,3.0,WilMd,F139,76260,0,0,0,0,0,1,0
651,45219020,2766,16551,81,STANDARD,4.0,WilMd,F124,74190,1,1,1,1,1,0,0
651,45219020,2766,16551,81,STANDARD,4.0,WilBwy,F124,74610,1,1,1,1,1,0,0
651,45219020,2766,16551,81,STANDARD,4.0,LawWes,F124,75270,1,1,1,1,1,0,0
651,45219020,2766,16551,81,STANDARD,4.0,LawKim,F124,75750,1,1,1,1,1,0,0
651,45219020,2766,16551,81,STANDARD,4.0,LawPul,F124,76050,1,1,1,1,1,0,0
651,45219020,2766,16551,81,STANDARD,4.0,LawCic,F124,76350,1,1,1,1,1,0,0
651,45219020,2766,16551,81,STANDARD,4.0,JpkBlu,F124,76560,1,1,1,1,1,0,0
651,26512010,3883,16551,81,STANDARD,4.0,WilMd,F112,74400,0,0,0,0,0,0,1
651,26512010,3883,16551,81,STANDARD,4.0,WilBwy,F112,74700,0,0,0,0,0,0,1
651,26512010,3883,16551,81,STANDARD,4.0,LawWes,F112,75300,0,0,0,0,0,0,1
651,26512010,3883,16551,81,STANDARD,4.0,LawKim,F112,75660,0,0,0,0,0,0,1
651,26512010,3883,16551,81,STANDARD,4.0,LawPul,F112,75960,0,0,0,0,0,0,1
651,26512010,3883,16551,81,STANDARD,4.0,LawCic,F112,76260,0,0,0,0,0,0,1
651,26512010,3883,16551,81,STANDARD,4.0,JpkBlu,F112,76440,0,0,0,0,0,0,1
651,2737070,562,16551,81,STANDARD,4.0,WilMd,F120,74400,0,0,0,0,0,1,0
651,2737070,562,16551,81,STANDARD,4.0,WilBwy,F120,74790,0,0,0,0,0,1,0
651,2737070,562,16551,81,STANDARD,4.0,LawWes,F120,75450,0,0,0,0,0,1,0
651,2737070,562,16551,81,STANDARD,4.0,LawKim,F120,75990,0,0,0,0,0,1,0
651,2737070,562,16551,81,STANDARD,4.0,LawPul,F120,76350,0,0,0,0,0,1,0
651,2737070,562,16551,81,STANDARD,4.0,LawCic,F120,76650,0,0,0,0,0,1,0
651,2737070,562,16551,81,STANDARD,4.0,JpkBlu,F120,76890,0,0,0,0,0,1,0
651,2099010,3885,16550,81,STANDARD,3.0,JpkBlu,F111,74430,0,0,0,0,0,0,1
651,2099010,3885,16550,81,STANDARD,3.0,LawCic,F111,74670,0,0,0,0,0,0,1
651,2099010,3885,16550,81,STANDARD,3.0,LawPul,F111,74970,0,0,0,0,0,0,1
651,2099010,3885,16550,81,STANDARD,3.0,LawKim,F111,75270,0,0,0,0,0,0,1
651,2099010,3885,16550,81,STANDARD,3.0,LawWes,F111,75690,0,0,0,0,0,0,1
651,2099010,3885,16550,81,STANDARD,3.0,WilBwy,F111,76350,0,0,0,0,0,0,1
651,2099010,3885,16550,81,STANDARD,3.0,WilMd,F111,76650,0,0,0,0,0,0,1
651,19221020,2767,16550,81,STANDARD,3.0,JpkBlu,F128,74610,1,1,1,1,1,0,0
651,19221020,2767,16550,81,STANDARD,3.0,LawCic,F128,74850,1,1,1,1,1,0,0
651,19221020,2767,16550,81,STANDARD,3.0,LawPul,F128,75210,1,1,1,1,1,0,0
651,19221020,2767,16550,81,STANDARD,3.0,LawKim,F128,75510,1,1,1,1,1,0,0
651,19221020,2767,16550,81,STANDARD,3.0,LawWes,F128,75990,1,1,1,1,1,0,0
651,19221020,2767,16550,81,STANDARD,3.0,WilBwy,F128,76560,1,1,1,1,1,0,0
651,19221020,2767,16550,81,STANDARD,3.0,WilMd,F128,76920,1,1,1,1,1,0,0
651,38061070,590,16550,81,STANDARD,3.0,JpkBlu,F121,74910,0,0,0,0,0,1,0
651,38061070,590,16550,81,STANDARD,3.0,LawCic,F121,75150,0,0,0,0,0,1,0
651,38061070,590,16550,81,STANDARD,3.0,LawPul,F121,75450,0,0,0,0,0,1,0
